Root,Display Seq,Level,Program,Programs,Product,Subject,Language,Grade Numbers,Pearsonbu,Asset Id,Parent Asset Id,External Id,Parent Descriptor,Descriptor,Index Code,Name,Tier Type,Tier Subtype,Sco Type,Search Title,Title In Sequence,Contenttype,Filetype,Mediatype,Hide From Student,Protected,Teacher Only,Download Restrictions,Planning,Rendersize,Mobileplatforms,Remediationtype,Testtype,Question Bank Type,English Id,Pacing,Materials,Contrib Source,Description Text,Skills,Thumbnail,Externalsource,Filename,Cutscore,Keywords,Url,Rubric Url,Activity Or SCO,Ch Lesson,Learning Model,Legacy Id,Legacy Other,Legacy Program,Notes,SCO Category,State Notes,Template01,Template02,Template03,Template04,Template05,Template06,Template07,Topic,2x Thumbnail,Grid Thumbnail,2x Grid Thumbnail,Reviewer Category,Instruction,Lexile,Guided Reading,DRA,Reading Maturity Metric,Quantile,Comprehension Skills,Text Features,Genres,Content Areas,ISBN,Author,playerTarget,Discussion Prompt,Counts Toward Mastery,Adaptive Type,Recommendable,Book Id,Pages,Featured Resources,Asset(s) to link,Thumbnail to link,Grid Thumbnail to link,Version Country,State Code,Version District,Version Statement,Content Category
"false","10",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400105495","a8451c3b-aca5-4f87-8f10-fde7ed38ec89","a76d7ab1-0e50-4440-acd4-47ada8d0e65e","Elevate Science Grade 1:Sound:Topic Launch: Sound:Quest Kickoff: Sending Sound Messages:Quest Kickoff Teacher Support Container",,,,,"Answer Key: Sending Sound Messages","Answer Key: Sending Sound Messages","Teacher Resources","DOC/DOCX","Document","true","false","true","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400105495",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/c4b6edd4-e76b-4b5b-b88a-f22b734fe5a7","Alfresco - School","Answer Key: Sending Sound Messages",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/f4bc16fb-a707-498a-a88c-172b00c7ca6c",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/c4b6edd4-e76b-4b5b-b88a-f22b734fe5a7",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","40",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400105500","4c7addd9-cb0c-4396-9ba1-b63263303ea0","3a66ce90-880a-4590-9527-ced671c3bdb3","Elevate Science Grade 1:Sound:Topic Launch: Sound",,,,,"Quest Checklist: Sound","Quest Checklist: Sound","Activity/Exercise","DOC/DOCX","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400105500",,,"Pearson","This student checklist shows students the big picture of Sound and lists out major steps and products that need to be completed.","SCI19_NAG1\SCI.584|SCI19_NAG1\SCI.99|SCI19_NAG1\SCI.222|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/61eb9f82-ec2e-4ba1-966b-a623dca8e705","Alfresco - School","Quest Checklist: Sound",,"quest|checklist|checklists|problem|problem-based|problem based|problem-based learning|problem based learning|sound|sounds|vibrate|vibrations|instrument|instruments|send|message|messages|secret code|secret codes|conductor|orchestra|instruct|instructions|ruler|marching band|parade|pitch|volume|long|longer|short|shorter|energy|drum|pitch|high|low|loud|soft|animal|animals|soyote|howl|growl|echolocation|bat|bats|echo|percussion|music |musical|throat|vocal cords|sing|voice|large|small|violin|violins|cello|cellos|xylophone|xylophones|string|strings|blow|wind|drum|bell|tambourine|cymbals|communicate|communication|share|phone|phones|satellite|satellites|computer|computers|connect|connected|smart phone|smart phones|alert|alarm|weather|sound engineer|sound engineers","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/866e81a3-f9f9-4c88-9667-4a42636bc523",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/61eb9f82-ec2e-4ba1-966b-a623dca8e705",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","50",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400105505","4c7addd9-cb0c-4396-9ba1-b63263303ea0","b79e490d-faa7-454e-8268-861454361a05","Elevate Science Grade 1:Sound:Topic Launch: Sound",,,,,"Quest Rubric: Sound","Quest Rubric: Sound","Activity/Exercise","DOC/DOCX","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400105505",,,"Pearson","This rubric shows students how they will be evaluated as they complete the Quest.","SCI19_NAG1\SCI.584|SCI19_NAG1\SCI.99|SCI19_NAG1\SCI.222|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/89272b4d-a7bc-491c-b629-22b1079af62e","Alfresco - School","Quest Rubric: Sound",,"quest|rubric|rubrics|problem|problem-based|problem based|problem-based learning|problem based learning|sound|sounds|vibrate|vibrations|instrument|instruments|send|message|messages|secret code|secret codes|conductor|orchestra|instruct|instructions|ruler|marching band|parade|pitch|volume|long|longer|short|shorter|energy|drum|pitch|high|low|loud|soft|animal|animals|soyote|howl|growl|echolocation|bat|bats|echo|percussion|music |musical|throat|vocal cords|sing|voice|large|small|violin|violins|cello|cellos|xylophone|xylophones|string|strings|blow|wind|drum|bell|tambourine|cymbals|communicate|communication|share|phone|phones|satellite|satellites|computer|computers|connect|connected|smart phone|smart phones|alert|alarm|weather|sound engineer|sound engineers","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/3ad01faf-4428-4417-9492-b98cb25434e7",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/89272b4d-a7bc-491c-b629-22b1079af62e",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","60",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400105512","4c7addd9-cb0c-4396-9ba1-b63263303ea0","e0384fa4-cf4e-41fa-b90f-2f63b80bcdca","Elevate Science Grade 1:Sound:Topic Launch: Sound",,,,,"eText: Draw Conclusions","eText: Draw Conclusions","Reference Material","URL","Realize Reader Selection","false","true","false","Stream/View","No",,,"Remediation",,,"SCI19_NAG1_L400105512",,,"Pearson","This links to the Literacy Connection feature in the student eText.",,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/94ab05f2-2dd4-440f-a9d9-2f48c6d7389e","URL","eText: Draw Conclusions",,"eText|reading|narrative|student edition|pages|draw conclusions|detail|details|marching band|music|soft|loud|musicians","http://pearson.com/",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/94ab05f2-2dd4-440f-a9d9-2f48c6d7389e",,,,,,,,,,,,,,,,"realize",,"false",,"YES","2RR073G5NSI","8",,,,,"USA",,,,
"false","70",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400105523","4c7addd9-cb0c-4396-9ba1-b63263303ea0","4c4c3bef-b6f8-44f5-b2f4-9ca1dd2e6a41","Elevate Science Grade 1:Sound:Topic Launch: Sound",,,,,"uConnect Lab eText: How can a ruler make a sound?","uConnect Lab eText: How can a ruler make a sound?","Reference Material","URL","Realize Reader Selection","false","true","false","Stream/View","No",,,"Remediation",,,"SCI19_NAG1_L400105523",,,"Pearson","This links to the uConnect Lab in the student eText.","SCI19_NAG1\SCI.196|SCI19_NAG1\SCI.2112|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.632|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/94ab05f2-2dd4-440f-a9d9-2f48c6d7389e","URL","uConnect Lab eText: How can a ruler make a sound?",,"eText|reading|narrative|student edition|pages|lab type|short lab|long lab|ruler|rulers|sound|sounds|vibrate|vibrations ","http://pearson.com/",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/94ab05f2-2dd4-440f-a9d9-2f48c6d7389e",,,,,,,,,,,,,,,,"realize",,"false",,"YES","2RR073G5NSI","7",,,,,"USA",,,,
"false","80",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400105529","4c7addd9-cb0c-4396-9ba1-b63263303ea0","5546ea61-48d0-4e77-9f23-1f3785e74e00","Elevate Science Grade 1:Sound:Topic Launch: Sound",,,,,"uConnect Lab: How can a ruler make a sound?","uConnect Lab: How can a ruler make a sound?","Lab","DOC/DOCX","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400105529",,,"Pearson","This uConnect Lab provides an opportunity for students to explore the sounds a ruler makes. The purpose of this lab is to explore investigate the different sounds made by vibrating the ruler in different ways.","SCI19_NAG1\SCI.2580|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","uConnect Lab: How can a ruler make a sound?",,"eText|reading|narrative|student edition|pages|lab type|short lab|long lab|ruler|rulers|sound|sounds|vibrate|vibrations|observe|observation","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/46a288eb-b38a-47e2-aff2-be7abb43a339",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science",,"K|1|2","Science",,,"SCI19_NAG1_L400105537","5546ea61-48d0-4e77-9f23-1f3785e74e00","7a08dae1-87df-4bd8-9ac5-112c8005d7c4","Elevate Science Grade 1:Sound:Topic Launch: Sound:uConnect Lab: How can a ruler make a sound?",,,,,"uConnect Lab Teacher Support Container","uConnect Lab Teacher Support Container","Sequence","Sequence","Teacher Support","true",,"true",,"No",,,,,,"SCI19_NAG1_L400105537",,,"Pearson",,,,,"uConnect Lab Teacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400105542","7a08dae1-87df-4bd8-9ac5-112c8005d7c4","fc7eeafe-56e2-4d94-8bf4-9f703387a29e","Elevate Science Grade 1:Sound:Topic Launch: Sound:uConnect Lab: How can a ruler make a sound?:uConnect Lab Teacher Support Container",,,,,"uConnect Lab Placemat: How can a ruler make a sound?","uConnect Lab Placemat: How can a ruler make a sound?","Teacher Resources","PDF","Document","true","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400105542",,,"Pearson",,"SCI19_NAG1\SCI.2580|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","uConnect Lab Placemat: How can a ruler make a sound?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/a06e0cb0-d709-4a96-a234-4acabd54de2e",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","20",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400105552","7a08dae1-87df-4bd8-9ac5-112c8005d7c4","a78dccc4-d2ac-4eed-aad5-a6ab6d630347","Elevate Science Grade 1:Sound:Topic Launch: Sound:uConnect Lab: How can a ruler make a sound?:uConnect Lab Teacher Support Container",,,,,"Teacher Support: How can a ruler make a sound?","Teacher Support: How can a ruler make a sound?","Teacher Resources","DOC/DOCX","Document","true","false","true","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400105552",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c","Alfresco - School","Teacher Support: How can a ruler make a sound?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/b2a44f27-a3fc-42a5-96b6-2f1b42971409",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","30",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532966731","7a08dae1-87df-4bd8-9ac5-112c8005d7c4","a7d3f754-a915-490c-a246-4b9a34a224d7","Elevate Science Grade 1:Sound:Topic Launch: Sound:uConnect Lab: How can a ruler make a sound?:uConnect Lab Teacher Support Container",,,,,"túConectas: Lab: ¿Cómo puedes hacer que una regla haga un sonido?","túConectas: Lab: ¿Cómo puedes hacer que una regla haga un sonido?","Lab","DOC/DOCX","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L532966731",,,"Pearson","Este túConectas: Lab permite que los estudiantes explore los sonidos que puede hacer una regla. El objetivo de este laboratorio es investigar los sonidos diferentes que puede producir la regla cuando vibra en diferentes formas.","SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.1339|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.2580|SCI19_NAG1\SCI.2392","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","túConectas: Lab: ¿Cómo puedes hacer que una regla haga un sonido?",,"texto en línea|lectura|narrativa|texto del estudiante|páginas|tipo de laboratorio|laboratorio corto|laboratorio largo|regla|reglas|sonido|sonidos|vibrar|vibraciones|observar|observación","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/4a129c63-023b-4952-9bcd-df6157225396",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","40",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532966748","7a08dae1-87df-4bd8-9ac5-112c8005d7c4","e252a4c8-323f-40ab-9b55-39875c6d1396","Elevate Science Grade 1:Sound:Topic Launch: Sound:uConnect Lab: How can a ruler make a sound?:uConnect Lab Teacher Support Container",,,,,"Mantel individual de túConectas: Lab: ¿Cómo puedes hacer que una regla haga un sonido?","Mantel individual de túConectas: Lab: ¿Cómo puedes hacer que una regla haga un sonido?","Teacher Resources","PDF","Document","true","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L532966748",,,"Pearson",,"SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.1339|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.2580|SCI19_NAG1\SCI.2392","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","Mantel individual de túConectas: Lab: ¿Cómo puedes hacer que una regla haga un sonido?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/0b082013-9e9f-4caf-b07b-42c14b8ff979",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","90",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400105561","4c7addd9-cb0c-4396-9ba1-b63263303ea0","fb31ad52-6976-48fa-9bda-1107bd7586a2","Elevate Science Grade 1:Sound:Topic Launch: Sound",,,,,"Song: Listen to the Sounds!","Song: Listen to the Sounds!","Various Media","MP4","Video","false","false","false","Stream/View","No",,,"Remediation",,,"SCI19_NAG1_L400105561",,,"Pearson","Sing along with students to a song about sounds.","SCI19_NAG1\SCI.184|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/c1d607bb-3128-4908-95fd-0513ed75d6cb","Alfresco - School","Song: Listen to the Sounds!",,"song|songs|animation|animations|video|videos|connect|sing|review|music|engage|sound|sounds|volume|soft|loud|pitch|high|low|hearing|hear|energy|sound energy","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/aa1d5061-8317-4a90-b239-16d1c84ad965",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/c1d607bb-3128-4908-95fd-0513ed75d6cb",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","100",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400105568","4c7addd9-cb0c-4396-9ba1-b63263303ea0","4845aac3-369a-4e6a-b475-17b95e9c1758","Elevate Science Grade 1:Sound:Topic Launch: Sound",,,,,"Coloring Activity: Listen to the Sounds!","Coloring Activity: Listen to the Sounds!","Activity/Exercise","PDF","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400105568",,,"Pearson","Students can color the pictures and read the lyrics as they listen to Science Song: Listen to the Sounds!","SCI19_NAG1\SCI.3484|SCI19_NAG1\SCI.184|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e768464d-fdc9-43c2-ad1b-18ee15039fe8","Alfresco - School","Coloring Activity: Listen to the Sounds!",,"coloring book|coloring books|coloring pages|coloring page|color|coloring|sing|song|review|connect","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/f4545556-41b1-45c1-9681-e834f7d4663e",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e768464d-fdc9-43c2-ad1b-18ee15039fe8",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","110",,"Elevate Science Grade 1",,,"Science",,"K|1|2","Science",,,"SCI19_NAG1_L400105578","4c7addd9-cb0c-4396-9ba1-b63263303ea0","8c3d3e6a-834a-4618-a6a0-c0932c342c07","Elevate Science Grade 1:Sound:Topic Launch: Sound",,,,,"Topic Launch Level Teacher Support Container","Topic Launch Level Teacher Support Container","Sequence","Sequence","Teacher Support","true",,"true",,"No",,,,,,"SCI19_NAG1_L400105578",,,"Pearson",,,,,"Topic Launch Level Teacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400105584","8c3d3e6a-834a-4618-a6a0-c0932c342c07","012917ac-49cc-4245-8369-b096360c3457","Elevate Science Grade 1:Sound:Topic Launch: Sound:Topic Launch Level Teacher Support Container",,,,,"Letter Home: Sound","Letter Home: Sound","Teacher Resources","PDF","Document","true","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400105584",,,"Pearson","This letter introduces the topic content, activities, and vocabulary.",,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e768464d-fdc9-43c2-ad1b-18ee15039fe8","Alfresco - School","Letter Home: Sound",,"letter home|parents|sound|sounds|vibrate|vibrations|instrument|instruments|send|message|messages|secret code|secret codes|conductor|orchestra|instruct|instructions|ruler|marching band|parade|pitch|volume|long|longer|short|shorter|energy|drum|pitch|high|low|loud|soft|animal|animals|soyote|howl|growl|echolocation|bat|bats|echo|percussion|music |musical|throat|vocal cords|sing|voice|large|small|violin|violins|cello|cellos|xylophone|xylophones|string|strings|blow|wind|drum|bell|tambourine|cymbals|communicate|communication|share|phone|phones|satellite|satellites|computer|computers|connect|connected|smart phone|smart phones|alert|alarm|weather|sound engineer|sound engineers","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bd5609b3-edcd-47eb-9605-56a79e72fcd9",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e768464d-fdc9-43c2-ad1b-18ee15039fe8",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","20",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400105592","8c3d3e6a-834a-4618-a6a0-c0932c342c07","b86f45a8-6881-4f5d-b285-cacb46afc208","Elevate Science Grade 1:Sound:Topic Launch: Sound:Topic Launch Level Teacher Support Container",,,,,"Teacher eText: Sound","Teacher eText: Sound","Reference Material","URL","Link","true","true","true","Stream/View","No",,,"Remediation",,,"SCI19_NAG1_L400105592",,,"Pearson","This links to this topic in the teacher eText.",,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e30d7f0c-ee64-448d-aacb-0ca7cd906a1e","URL","Teacher eText: Sound",,"eText|reading|narrative|teacher edition|pages|sound|sounds|vibrate|vibrations|instrument|instruments|send|message|messages|secret code|secret codes|conductor|orchestra|instruct|instructions|ruler|marching band|parade|pitch|volume|long|longer|short|shorter|energy|drum|pitch|high|low|loud|soft|animal|animals|soyote|howl|growl|echolocation|bat|bats|echo|percussion|music |musical|throat|vocal cords|sing|voice|large|small|violin|violins|cello|cellos|xylophone|xylophones|string|strings|blow|wind|drum|bell|tambourine|cymbals|communicate|communication|share|phone|phones|satellite|satellites|computer|computers|connect|connected|smart phone|smart phones|alert|alarm|weather|sound engineer|sound engineers","http://view.etext.home2.pearsoncmg.com/ebook/linktoebook16.do?platform=1099&bookid=1020247&pageid=1&languageid=1&defaultlanguageid=1",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e30d7f0c-ee64-448d-aacb-0ca7cd906a1e",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","30",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400105603","8c3d3e6a-834a-4618-a6a0-c0932c342c07","dac7e615-24e1-4642-80f7-168136dfc415","Elevate Science Grade 1:Sound:Topic Launch: Sound:Topic Launch Level Teacher Support Container",,,,,"PD Modeling Video: Sound","PD Modeling Video: Sound","Activity/Exercise","TinCanSCO","Interactive Media","true","false","true","Stream/View","No",,,"Remediation",,,"SCI19_NAG1_L400105603",,,"Pearson","This video features a teacher demonstrating teaching strategies that you can use for the topic.",,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/c1d607bb-3128-4908-95fd-0513ed75d6cb","DCAT","PD Modeling Video: Sound",,"video|videos|professional development|teach|teacher support|sky|earth|observe|pattern|patterns|daylight|seasons|season|object|objects|space|scientist|night|moon|star|stars|gravity|sun|day|light|gas|heat|force|pull|rotation|sunrise|sunset|moon phase|phase|phases|motion|telescope|telescopes|calendar|observation|sunshine|summer|spring|winter|fall|watchers|spacecraft|shadow|shadows","http://dcat.pearson.com/dcatweb/object/downloadPIF/A0604458.zip",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/c1d607bb-3128-4908-95fd-0513ed75d6cb",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","20",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400110781","185c94c7-b1e2-40ba-b047-2a934dca5ffa","7db66459-a138-4bd4-bb30-ed3eb3251314","Elevate Science Grade 1:Sound",,,,,"Describe Sound","Describe Sound","Sequence","Sequence","Lesson","false",,"false",,"No",,,,,,"SCI19_NAG1_L400110781",,,"Pearson","By the end of this lesson, students should be able to describe sounds.","SCI19_NAG1\SCI.74|SCI19_NAG1\SCI.176|SCI19_NAG1\SCI.184|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.740|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/904c6cae-c4b8-4095-80ec-bc41badb5e1e",,"Describe Sound",,"sound|sounds|vibrate|vibrations|pitch|volume|long|longer|short|shorter|energy|drum|pitch|high|low|loud|soft|animal|animals|soyote|howl|growl|echolocation|bat|bats|echo",,,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/904c6cae-c4b8-4095-80ec-bc41badb5e1e","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/93aa3ae9-b5e4-4de6-ad06-5fd45045fe2e","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/93aa3ae9-b5e4-4de6-ad06-5fd45045fe2e",,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
